id,po_id,product_id,quantity,unit_cost
2097,324,12,67,2518.78
2098,324,32,265,2102.54
2099,324,180,194,3767.52
2100,325,367,197,3551.33
2101,325,321,37,4989.58
2102,325,387,253,4777.38
2103,325,165,292,477.62
2104,325,329,183,3099.21
2105,325,119,295,3133.0
2106,325,418,72,2192.14
2107,325,439,176,1181.75
2108,326,155,132,2659.05
2109,326,281,55,4923.73
2110,326,85,100,1627.39
2111,326,205,36,4154.94
2112,326,414,175,2661.85
2113,326,239,66,1650.46
2114,327,77,77,2519.85
2115,327,191,177,3674.61
2116,327,235,107,2966.5
2117,327,483,232,4457.46
2118,327,389,145,4583.81
2119,327,129,194,3640.53
2120,327,208,12,4482.93
2121,327,260,123,4622.78
2122,327,125,264,4622.91
2123,328,361,55,4529.0
2124,328,160,189,303.26
2125,328,188,295,935.74
2126,328,155,255,1138.48
2127,328,172,153,230.39
2128,328,255,102,1187.84
2129,328,133,20,4875.44
2130,328,414,177,2886.34
2131,329,78,67,1191.25
2132,329,49,195,561.38
2133,329,267,199,1925.11
2134,329,165,257,4393.51
2135,329,123,118,3366.4
2136,329,53,238,4142.0
2137,329,345,201,374.6
2138,329,157,20,65.6
2139,329,394,60,2999.06
2140,330,401,188,3651.67
2141,330,492,210,131.04
2142,330,67,145,2182.05
2143,330,438,85,4530.8
2144,330,343,210,2798.51
2145,330,14,275,1171.97
2146,331,14,105,4208.19
2147,331,10,128,2108.21
2148,331,369,38,4778.44
2149,331,29,16,3361.37
2150,331,313,258,3896.46
2151,331,10,89,2562.04
2152,331,270,274,1147.74
2153,331,366,152,4431.81
2154,332,59,231,4763.53
2155,332,182,232,4329.44
2156,332,23,216,1676.74
2157,332,490,210,1457.62
2158,333,202,223,787.31
2159,333,217,135,1683.21
2160,333,161,85,3455.34
2161,333,233,60,383.6
2162,333,397,76,2379.48
2163,333,374,128,2680.58
2164,333,24,212,2437.64
2165,333,437,143,540.91
2166,334,170,177,2988.96
2167,334,424,241,1890.0
2168,334,96,276,450.36
2169,334,105,98,3720.22
2170,334,404,11,61.88
2171,334,202,248,3929.67
2172,335,199,71,2826.47
2173,335,307,197,971.36
2174,335,152,144,2575.82
2175,335,123,137,2641.94
2176,336,324,138,1786.17
2177,336,464,200,4564.97
2178,336,415,264,2067.53
2179,336,128,68,4679.86
2180,336,391,180,998.39
2181,336,191,279,1513.46
2182,336,299,96,519.79
2183,336,387,256,4379.37
2184,336,29,200,1714.58
2185,337,239,76,472.3
2186,337,90,294,4020.87
2187,337,81,110,3207.12
2188,337,99,34,1223.42
2189,338,279,115,1379.53
2190,338,50,185,488.41
2191,338,217,134,3905.12
2192,338,373,22,1799.27
2193,338,28,208,4285.92
2194,338,203,33,1667.24
2195,339,212,252,2459.07
2196,339,313,251,2434.3
2197,339,8,197,1894.06
2198,339,388,225,2870.17
2199,340,382,88,4278.12
2200,340,165,253,678.02
2201,340,284,69,2729.21
2202,340,270,247,89.67
2203,340,88,31,1775.98
2204,341,136,22,4296.97
2205,341,309,201,1279.67
2206,341,35,262,2463.97
2207,341,341,103,1019.46
2208,341,187,156,789.87
2209,341,277,287,1115.41
2210,341,10,223,1826.43
2211,341,108,267,4746.03
2212,341,304,96,3468.46
2213,341,331,232,2924.34
2214,342,25,123,1099.52
2215,342,206,128,1233.21
2216,342,400,153,2278.55
2217,342,119,150,2914.38
2218,342,150,287,1743.78
2219,342,449,281,1116.65
2220,342,63,45,896.24
2221,342,72,276,717.81
2222,342,364,265,1571.32
2223,343,205,286,2686.33
2224,343,368,54,2122.05
2225,343,76,59,2134.55
2226,343,409,196,4949.96
2227,343,48,70,2159.95
2228,343,482,63,140.25
2229,343,168,78,4242.99
2230,344,481,235,4624.43
2231,344,147,66,2455.41
2232,344,51,291,3294.79
2233,344,53,23,4546.38
2234,345,21,46,4631.96
2235,345,252,224,4946.78
2236,345,480,135,4929.47
2237,345,46,265,2937.21
2238,346,131,113,3426.34
2239,346,323,242,1654.32
2240,346,140,20,2553.32
2241,346,308,158,4210.17
2242,346,213,160,4615.79
2243,346,315,191,3472.77
2244,346,127,159,558.53
2245,346,157,54,4526.29
2246,347,194,114,2609.94
2247,347,221,282,2790.62
2248,347,333,142,2736.36
2249,348,332,154,1184.96
2250,348,175,223,2437.21
2251,348,354,271,1739.6
2252,349,36,81,4109.95
2253,349,493,139,114.67
2254,349,101,98,2293.58
2255,349,238,228,4704.27
2256,349,242,208,399.27
2257,349,61,168,2014.69
2258,349,98,145,2792.49
2259,349,87,179,3031.15
2260,349,139,194,3176.22
2261,350,352,77,529.98
2262,350,331,132,2981.13
2263,350,19,187,2873.09
2264,350,127,234,1167.93
2265,351,232,202,2001.66
2266,351,270,260,1791.23
2267,351,422,117,1074.27
2268,351,109,205,3431.32
2269,352,379,216,1365.92
2270,352,425,21,4828.95
2271,352,47,95,1350.21
2272,352,101,114,2535.13
2273,352,66,178,4753.67
2274,353,203,241,1406.48
2275,353,374,37,3097.64
2276,353,345,28,1015.39
2277,353,203,104,1743.76
2278,353,219,15,2230.48
2279,353,461,277,3527.96
2280,353,405,175,2767.76
2281,353,8,132,1417.99
2282,353,227,129,1988.64
2283,353,231,55,4892.77
2284,354,383,259,1328.97
2285,354,388,109,2729.76
2286,354,81,41,2767.0
2287,354,464,198,4063.25
2288,355,231,285,4381.59
2289,355,7,178,1257.98
2290,355,63,19,2486.82
2291,355,131,156,1139.79
2292,355,274,63,2314.75
2293,355,60,215,3489.26
2294,355,132,103,4996.34
2295,355,442,235,3588.17
2296,355,116,56,4682.75
2297,355,15,93,509.43
2298,356,15,166,302.27
2299,356,97,61,3890.61
2300,356,400,170,860.18
2301,356,345,82,1013.75
2302,357,265,90,1490.63
2303,357,393,259,3607.03
2304,357,64,158,4250.5
2305,357,475,172,4406.97
2306,357,192,209,2647.51
2307,357,241,261,3581.8
2308,357,366,118,203.43
2309,358,181,274,3573.26
2310,358,180,220,3790.26
2311,358,394,45,3930.08
2312,358,142,22,3448.58
2313,358,282,234,2619.82
2314,359,267,131,1855.37
2315,359,165,124,4088.37
2316,359,249,285,4771.55
2317,360,311,28,532.82
2318,360,37,115,1888.15
2319,360,327,155,701.39
2320,360,469,271,4108.03
2321,360,423,149,2967.09
2322,360,43,11,3864.43
2323,360,111,124,3934.58
2324,360,30,265,1496.5
2325,360,304,173,4185.57
2326,360,309,299,2429.95
2327,361,464,216,4264.61
2328,361,71,291,605.31
2329,361,209,290,3438.74
2330,361,367,201,2949.48
2331,361,267,180,4279.21
2332,362,472,253,3177.09
2333,362,190,110,1499.86
2334,362,330,149,4291.12
2335,362,459,171,3386.17
2336,362,450,107,1820.95
2337,362,364,291,4276.75
2338,362,442,229,3614.72
2339,363,270,156,3470.78
2340,363,69,136,3553.99
2341,363,140,207,2800.27
2342,363,122,29,3795.13
2343,363,417,46,726.23
2344,363,291,46,742.35
2345,363,471,111,4116.68
2346,363,431,273,2622.66
2347,364,296,285,618.94
2348,364,40,205,1749.88
2349,364,163,286,4520.27
2350,364,414,21,2196.09
2351,364,200,220,4051.99
2352,364,129,30,2330.71
2353,364,460,164,354.49
2354,364,293,58,4419.72
2355,364,403,239,641.35
2356,365,2,153,4177.88
2357,365,454,168,4275.15
2358,365,118,182,4680.56
2359,365,479,193,4376.41
2360,365,263,145,769.54
2361,365,262,141,1086.31
2362,366,9,30,654.76
2363,366,186,223,4127.09
2364,366,158,107,3915.31
2365,366,374,168,2489.37
2366,367,172,210,1612.47
2367,367,454,139,2348.77
2368,367,248,300,626.17
2369,367,199,63,2648.22
2370,367,336,204,1462.83
2371,367,185,88,3088.65
2372,368,252,43,918.74
2373,368,422,33,3422.53
2374,368,11,178,2172.13
2375,368,162,190,921.8
2376,368,388,21,952.4
2377,368,177,40,1602.37
2378,369,222,30,4621.75
2379,369,91,71,3126.78
2380,369,317,223,2986.69
2381,369,288,197,3852.33
2382,369,217,56,1854.48
2383,369,368,252,593.34
2384,369,484,180,4915.57
2385,369,356,47,1379.14
2386,369,266,273,3956.86
2387,369,113,17,4829.45
2388,370,302,84,4980.59
2389,370,411,20,1263.09
2390,370,7,50,1693.67
2391,371,82,116,3960.97
2392,371,70,84,4131.84
2393,371,166,234,329.93
2394,372,260,285,4030.43
2395,372,453,207,3571.02
2396,372,343,234,807.51
2397,372,90,107,741.61
2398,372,40,158,2777.17
2399,372,273,93,2680.14
2400,372,471,14,1505.55
2401,372,232,100,3795.67
2402,372,421,217,642.26
2403,373,424,44,3779.62
2404,373,289,289,4189.83
2405,373,65,123,2930.8
2406,373,200,241,1338.56
2407,374,384,97,3374.69
2408,374,193,272,4778.97
2409,374,40,258,1120.44
2410,374,488,94,1888.99
2411,374,500,45,397.53
2412,374,175,210,2472.65
2413,374,389,128,4642.02
2414,374,486,242,2508.0
2415,374,48,54,1803.66
2416,375,476,17,1562.78
2417,375,219,76,544.19
2418,375,447,202,854.25
2419,375,337,144,3634.67
2420,376,441,217,4708.41
2421,376,308,144,833.51
2422,376,45,247,2931.15
2423,376,361,68,471.42
2424,376,255,107,4478.27
2425,376,350,242,1804.31
2426,377,62,184,1081.9
2427,377,54,234,1965.22
2428,377,152,170,2985.56
2429,377,233,16,3996.98
2430,377,452,261,3008.89
2431,377,285,78,1584.73
2432,378,200,99,4373.8
2433,378,379,285,4415.59
2434,378,21,20,1164.05
2435,378,259,267,2217.57
2436,379,51,69,3067.15
2437,379,390,66,689.16
2438,379,75,173,1579.14
2439,379,91,122,2618.66
2440,379,50,294,512.8
2441,379,42,277,341.44
2442,379,466,178,2520.25
2443,379,429,37,958.05
2444,379,80,250,4007.36
2445,379,434,151,2387.44
2446,380,105,111,4255.01
2447,380,268,85,2068.88
2448,380,313,211,1849.02
2449,380,426,110,448.64
2450,380,442,229,1486.05
2451,381,169,234,3592.99
2452,381,272,55,2785.39
2453,381,353,47,4841.69
2454,381,122,20,3323.69
2455,381,82,266,537.43
2456,382,383,84,3724.39
2457,382,410,65,2223.38
2458,382,79,156,2797.4
2459,382,491,219,3655.98
2460,382,205,117,1058.84
2461,382,423,120,4012.83
2462,382,341,39,826.22
2463,382,233,268,2615.06
2464,382,423,195,2574.0
2465,383,390,145,2193.12
2466,383,66,154,355.47
2467,383,284,18,1879.97
2468,383,293,187,4491.23
2469,383,398,126,915.44
2470,384,325,83,4571.32
2471,384,142,126,2241.24
2472,384,317,99,4365.81
2473,384,159,215,1098.65
2474,384,448,19,2070.13
2475,385,478,225,322.14
2476,385,282,44,1572.72
2477,385,262,278,79.0
2478,385,435,205,3316.69
2479,385,113,85,1586.18
2480,385,171,31,4701.14
2481,385,460,107,445.07
2482,385,186,167,1839.78
2483,386,448,298,536.59
2484,386,491,115,3061.99
2485,386,326,104,793.67
2486,386,111,24,2554.91
2487,386,461,54,2950.6
2488,386,351,259,4097.85
2489,387,420,199,924.23
2490,387,245,33,3236.35
2491,387,166,220,181.86
2492,387,239,63,1713.71
2493,388,6,136,1723.07
2494,388,32,244,3582.67
2495,388,108,42,4138.12
2496,388,396,87,4604.06
2497,388,165,118,1218.91
2498,388,494,74,3372.1
2499,388,380,65,172.15
2500,388,195,17,3865.84
2501,388,2,258,3331.2
2502,388,145,205,1848.76
2503,389,294,213,104.4
2504,389,156,86,334.19
2505,389,215,160,433.34
2506,390,238,180,4459.29
2507,390,285,85,4335.97
2508,390,259,274,1298.64
2509,390,387,197,1147.75
2510,390,49,272,2296.92
2511,390,122,158,2451.01
2512,390,71,230,473.51
2513,390,98,52,3791.81
2514,390,283,50,4645.49
2515,391,201,173,3136.23
2516,391,39,290,4917.83
2517,391,73,157,510.57
2518,391,420,261,1113.05
2519,391,96,163,1826.22
2520,391,381,220,4568.57
2521,391,416,191,753.78
2522,391,491,263,1430.56
2523,391,273,130,3879.05
2524,391,252,101,3618.29
2525,392,228,195,3345.38
2526,392,177,162,1496.28
2527,392,103,127,3588.94
2528,392,102,297,802.06
2529,392,156,141,327.5
2530,393,439,46,4962.67
2531,393,376,214,2883.24
2532,393,416,249,1395.43
2533,393,125,152,4747.29
2534,394,174,243,412.6
2535,394,342,249,1332.17
2536,394,332,166,568.57
2537,394,377,295,289.38
2538,394,159,276,2487.11
2539,395,358,265,2807.29
2540,395,337,103,677.98
2541,395,20,192,4038.2
2542,395,328,130,69.98
2543,395,192,92,4312.52
2544,395,456,132,4216.94
2545,395,35,297,760.64
2546,396,407,210,4284.21
2547,396,4,107,3619.97
2548,396,266,21,3833.57
2549,396,241,256,4093.29
2550,396,179,296,2008.81
2551,397,471,263,2939.5
2552,397,82,251,2013.7
2553,397,182,150,71.08
2554,397,322,36,141.45
2555,397,488,30,4014.42
2556,397,378,140,3124.52
2557,397,424,122,986.9
2558,397,386,16,103.09
2559,398,157,103,2752.6
2560,398,182,256,3353.25
2561,398,315,95,1954.39
2562,398,45,208,1261.98
2563,398,1,74,2873.43
2564,398,208,193,4162.33
2565,398,26,161,1594.13
2566,398,323,105,1603.15
2567,399,85,135,2246.97
2568,399,32,17,2033.68
2569,399,176,157,416.3
2570,399,421,169,948.76
2571,399,30,99,622.12
2572,400,2,190,1003.45
2573,400,191,163,2380.29
2574,400,39,12,979.56
2575,400,202,179,225.13
2576,400,243,28,4942.87
2577,400,419,46,563.65
2578,400,31,22,2258.63
2579,400,439,198,3135.32
2580,401,229,226,3919.07
2581,401,376,247,1403.96
2582,401,356,161,4241.08
2583,401,8,141,2790.66
2584,401,252,240,2436.13
2585,401,346,270,1111.39
2586,402,370,262,357.66
2587,402,58,244,4887.13
2588,402,233,24,717.01
2589,402,435,183,4859.83
2590,403,442,24,1889.73
2591,403,468,263,3352.84
2592,403,382,90,3499.95
2593,403,317,52,2580.97
2594,403,308,176,4377.46
2595,404,129,138,1266.49
2596,404,478,177,2099.42
2597,404,35,36,3107.28
2598,404,241,60,3090.14
2599,404,311,110,4401.76
2600,404,226,117,2295.22
2601,405,140,81,1366.94
2602,405,329,63,1858.93
2603,405,179,244,697.17
2604,405,335,59,226.71
2605,405,259,270,1760.11
2606,405,263,216,3181.56
2607,405,402,292,3913.48
2608,405,64,251,4333.97
2609,405,136,121,1447.62
2610,405,265,144,1911.91
2611,406,414,78,1340.12
2612,406,287,253,2386.32
2613,406,222,295,2567.84
2614,406,112,174,4598.05
2615,407,184,51,2372.03
2616,407,85,48,3378.83
2617,407,404,26,4224.76
2618,407,112,271,637.42
2619,407,339,26,2019.76
2620,408,455,194,1709.01
2621,408,135,61,1225.53
2622,408,343,67,4913.44
2623,408,73,287,2286.63
2624,408,77,70,3831.23
2625,408,56,42,3868.78
2626,408,252,149,3258.2
2627,408,443,99,249.76
2628,409,235,12,839.23
2629,409,463,96,3005.68
2630,409,91,279,3585.55
2631,409,440,208,3963.51
2632,409,147,124,2498.63
2633,409,13,68,493.87
2634,409,382,100,4912.45
2635,409,178,285,4956.03
2636,409,83,189,2032.17
2637,409,56,278,3767.56
2638,410,320,216,3645.89
2639,410,358,32,3704.01
2640,410,381,132,4443.27
2641,410,139,136,1708.83
2642,410,222,13,608.18
2643,410,184,164,4581.97
2644,411,396,115,3672.91
2645,411,326,58,1139.59
2646,411,54,183,404.23
2647,412,263,240,758.69
2648,412,170,148,4768.21
2649,412,212,175,85.46
2650,412,257,64,797.73
2651,412,326,226,1372.44
2652,412,94,213,60.82
2653,412,333,98,4679.43
2654,413,389,295,980.16
2655,413,216,202,2433.63
2656,413,70,280,1614.0
2657,413,38,300,4185.83
2658,414,80,275,1691.47
2659,414,190,295,4376.17
2660,414,213,278,2408.16
2661,415,500,103,1302.78
2662,415,71,95,3382.76
2663,415,121,231,3521.55
2664,415,190,158,2234.39
2665,415,112,105,3270.2
2666,415,327,213,1418.67
2667,415,2,97,3089.87
2668,415,150,31,732.74
2669,415,82,126,1780.46
2670,415,14,92,2999.13
2671,416,13,110,1546.2
2672,416,478,46,2884.18
2673,416,283,205,511.04
2674,417,235,34,1007.92
2675,417,299,20,2005.7
2676,417,289,159,3512.62
2677,417,245,65,4408.95
2678,417,160,198,1178.5
2679,418,194,22,3471.3
2680,418,257,189,4716.81
2681,418,209,29,2864.92
2682,418,421,237,3433.59
2683,419,397,111,3922.57
2684,419,371,35,723.15
2685,419,22,100,4110.98
2686,419,295,49,1066.46
2687,420,231,286,2219.54
2688,420,182,141,2364.29
2689,420,202,20,1189.23
2690,420,167,27,4316.8
2691,420,181,163,1993.38
2692,420,462,138,1374.18
2693,420,357,251,3618.88
2694,420,35,180,3127.93
2695,421,460,200,169.5
2696,421,337,123,267.55
2697,421,339,277,2389.23
2698,421,120,129,2256.75
2699,421,310,49,558.11
2700,421,267,230,3115.83
2701,421,344,55,1490.36
2702,422,18,78,117.84
2703,422,213,186,3863.93
2704,422,203,287,410.99
2705,422,250,16,950.16
2706,422,42,21,4891.74
2707,422,29,105,484.78
2708,423,145,106,1527.14
2709,423,88,217,482.3
2710,423,378,25,3768.07
2711,423,477,255,1973.07
2712,423,210,139,2262.27
2713,423,143,144,2027.44
2714,423,261,77,1751.2
2715,423,385,265,97.61
2716,424,328,19,905.02
2717,424,123,45,3615.92
2718,424,389,113,1116.58
2719,424,332,212,3677.21
2720,424,360,267,2815.62
2721,424,28,140,715.96
2722,424,349,84,2333.82
2723,424,442,16,2840.23
2724,424,358,31,4529.21
2725,424,414,181,929.66
2726,425,396,90,1791.46
2727,425,339,216,1770.42
2728,425,87,176,2510.77
2729,425,462,198,1390.21
2730,425,40,182,254.43
2731,425,134,10,3025.22
2732,425,332,290,4924.67
2733,425,412,60,1685.28
2734,426,222,211,3799.03
2735,426,27,264,552.43
2736,426,284,295,954.44
2737,426,423,132,3208.26
2738,426,256,15,2275.12
2739,426,476,31,540.24
2740,426,139,270,4678.46
2741,427,130,184,503.76
2742,427,281,288,3615.3
2743,427,270,95,1932.97
2744,427,151,74,1946.61
2745,427,462,297,1856.59
2746,427,454,123,2812.34
2747,427,334,89,1903.69
2748,427,302,182,4193.78
2749,427,111,280,4167.65
2750,428,395,246,1541.11
2751,428,162,293,3883.37
2752,428,96,156,2995.24
2753,428,151,11,3091.05
2754,428,357,275,1791.59
2755,428,179,95,3532.46
2756,428,110,135,3889.59
2757,429,43,15,511.07
2758,429,254,298,609.41
2759,429,25,136,52.59
2760,429,180,20,3821.72
2761,429,285,154,777.63
2762,429,132,98,3581.1
2763,429,224,159,4319.75
2764,429,140,101,3066.44
2765,429,215,60,575.34
2766,430,29,17,4454.0
2767,430,217,149,835.34
2768,430,101,236,3306.76
2769,430,204,118,899.28
2770,430,81,208,1045.42
2771,430,462,66,597.15
2772,430,365,109,3307.11
2773,431,26,230,2296.99
2774,431,474,120,1610.52
2775,431,87,59,2728.71
2776,431,207,272,865.57
2777,431,125,58,4968.91
2778,431,135,260,96.76
2779,431,29,276,3975.81
2780,431,139,48,2657.22
2781,432,276,228,2168.64
2782,432,260,137,4780.27
2783,432,3,105,4199.95
2784,432,460,217,3456.42
2785,432,283,46,2311.57
2786,432,32,114,1375.39
2787,432,409,127,4950.56
2788,432,46,297,2389.25
2789,432,132,283,3103.48
2790,432,162,285,4341.97
2791,433,147,157,2630.14
2792,433,135,199,1956.98
2793,433,95,181,1555.39
2794,433,277,205,4410.47
2795,433,174,221,4885.37
2796,434,270,253,4239.29
2797,434,180,283,3790.7
2798,434,473,230,1981.0
2799,434,104,209,3123.93
2800,434,172,171,1189.84
2801,434,451,157,4652.95
2802,435,298,188,4954.6
2803,435,132,137,2241.57
2804,435,273,151,972.3
2805,435,307,129,3371.58
2806,435,414,71,3526.09
2807,435,73,217,4521.45
2808,435,364,142,2067.34
2809,435,78,162,675.5
2810,436,288,288,933.27
2811,436,241,10,3703.43
2812,436,211,137,226.32
2813,436,83,28,928.46
2814,436,334,298,2938.3
2815,436,298,148,664.51
2816,436,280,98,2386.95
2817,436,1,227,1168.4
2818,436,7,221,4405.38
2819,436,261,267,4327.76
2820,437,126,192,670.94
2821,437,353,248,3433.05
2822,437,249,11,4690.26
2823,437,95,73,3147.34
2824,437,308,139,3769.32
2825,437,388,101,4457.62
2826,437,243,20,4370.2
2827,438,448,173,4541.91
2828,438,349,145,3576.93
2829,438,212,239,4950.53
2830,438,82,123,3516.19
2831,438,28,203,3534.82
2832,438,279,181,4643.38
2833,438,222,170,2472.22
2834,438,163,211,4934.99
2835,439,444,48,273.95
2836,439,154,141,3538.44
2837,439,45,47,999.18
2838,439,355,236,2033.85
2839,439,331,89,959.83
2840,439,296,133,2851.16
2841,439,136,269,3730.04
2842,440,205,241,64.92
2843,440,213,130,642.99
2844,440,69,84,2175.63
2845,440,172,59,454.37
2846,440,422,103,796.95
2847,440,357,73,968.31
2848,440,35,248,409.57
2849,440,42,33,1070.03
2850,440,58,153,4721.89
2851,440,147,148,4245.54
2852,441,157,136,1248.14
2853,441,120,30,3400.94
2854,441,156,103,3615.94
2855,441,482,98,1683.25
2856,441,312,237,311.46
2857,441,223,49,2805.83
2858,442,377,112,85.94
2859,442,282,225,2307.84
2860,442,16,23,2166.93
2861,442,388,216,4426.5
2862,442,74,225,2727.36
2863,443,353,12,3143.74
2864,443,456,213,4635.45
2865,443,160,110,4046.97
2866,444,251,253,4322.11
2867,444,16,103,4995.11
2868,444,391,245,4378.14
2869,444,22,19,426.15
2870,444,406,271,4395.27
2871,444,158,206,1825.14
2872,444,335,108,4551.48
2873,445,46,99,3230.81
2874,445,251,300,2346.09
2875,445,267,118,360.59
2876,446,61,31,392.91
2877,446,182,186,2391.3
2878,446,92,24,3901.17
2879,446,394,46,991.42
2880,446,280,249,3426.14
2881,446,149,284,3843.64
2882,446,168,127,2184.99
2883,446,64,194,2493.29
2884,446,475,201,2977.33
2885,447,26,65,2926.37
2886,447,318,38,1367.64
2887,447,295,119,4240.0
2888,447,110,135,1719.77
2889,448,49,84,3542.26
2890,448,184,252,2142.5
2891,448,496,12,999.46
2892,448,236,55,3156.4
2893,448,447,88,2874.14
2894,448,202,255,3036.19
2895,448,304,247,781.71
2896,448,403,254,4826.18
2897,448,230,131,1192.67
2898,448,54,155,923.78
2899,449,288,170,2381.1
2900,449,339,29,3330.29
2901,449,264,189,1945.6
2902,449,228,242,3742.45
2903,450,192,93,2828.5
2904,450,431,138,631.93
2905,450,466,238,194.48
2906,450,410,33,1195.75
2907,450,120,247,3327.08
2908,450,64,229,188.85
2909,450,321,121,3135.41
2910,450,152,84,2363.16
2911,450,411,269,2785.04
2912,451,163,203,3340.42
2913,451,242,263,3857.79
2914,451,116,166,4844.65
2915,451,53,278,4900.22
2916,451,49,162,1845.49
2917,451,385,180,2429.28
2918,451,474,22,1655.19
2919,452,358,146,3154.22
2920,452,147,297,1573.75
2921,452,340,137,1705.94
2922,452,182,286,3141.57
2923,452,437,238,4733.63
2924,452,481,217,775.42
2925,452,455,136,3593.99
2926,452,326,17,331.27
2927,452,315,251,3033.2
2928,453,50,32,3039.79
2929,453,165,106,4586.48
2930,453,55,284,4401.19
2931,453,220,60,2761.03
2932,453,248,280,4902.3
2933,453,371,241,718.99
2934,454,289,188,4995.04
2935,454,90,236,295.21
2936,454,85,50,2142.01
2937,454,6,71,1404.86
2938,454,475,51,1160.97
2939,454,325,248,514.82
2940,454,74,254,1294.07
2941,454,121,288,3755.24
2942,455,342,141,3231.91
2943,455,136,146,1668.18
2944,455,101,171,4701.9
2945,455,139,33,4833.83
2946,455,166,34,1938.66
2947,455,124,281,3938.7
2948,455,166,295,183.43
2949,455,218,191,3831.88
2950,455,261,228,4824.27
2951,455,206,290,1928.4
2952,456,142,189,4498.05
2953,456,240,164,3212.26
2954,456,300,21,190.11
2955,457,119,73,3613.51
2956,457,308,263,4046.68
2957,457,429,147,4063.64
2958,457,25,11,4533.02
2959,457,127,215,4063.92
2960,457,112,289,4135.76
2961,458,344,285,2423.94
2962,458,138,105,2792.53
2963,458,289,268,3322.9
2964,458,8,41,4929.97
2965,458,347,281,1183.59
2966,459,100,215,647.52
2967,459,123,257,3308.03
2968,459,156,49,972.67
2969,460,227,109,1864.99
2970,460,287,221,2544.85
2971,460,61,108,2408.26
2972,460,370,269,530.63
2973,460,217,212,462.85
2974,460,483,281,2603.34
2975,460,206,78,629.93
2976,461,487,54,3390.58
2977,461,139,170,3071.08
2978,461,21,55,728.9
2979,461,98,205,2418.74
2980,461,89,211,1234.95
2981,462,423,175,832.98
2982,462,129,218,4776.18
2983,462,197,74,2557.11
2984,462,50,209,3634.46
2985,462,126,89,3327.98
2986,462,342,50,4131.29
2987,462,112,70,3633.12
2988,462,380,36,836.58
2989,462,178,45,3572.1
2990,463,78,69,876.67
2991,463,3,13,3412.61
2992,463,137,62,3740.58
2993,463,309,72,2812.87
2994,463,27,211,4449.6
2995,463,255,263,2861.07
2996,463,336,240,154.35
2997,464,56,176,3933.19
2998,464,129,270,1006.23
2999,464,420,120,4051.46
3000,464,269,106,4263.06
3001,464,465,164,4727.18
3002,464,353,163,1670.33
3003,464,152,267,333.4
3004,464,361,280,2008.54
3005,465,130,83,3216.2
3006,465,10,161,425.46
3007,465,413,276,2422.36
3008,466,327,23,690.75
3009,466,179,15,4345.26
3010,466,476,236,4651.08
3011,466,130,181,496.05
3012,466,36,23,4663.27
3013,466,134,50,1834.69
3014,466,409,195,4591.08
3015,466,44,285,2659.2
3016,466,205,128,471.08
3017,466,227,41,4528.31
3018,467,380,128,659.69
3019,467,99,149,2860.01
3020,467,407,253,2543.43
3021,467,435,163,2568.82
3022,467,434,189,1752.65
3023,467,37,72,594.17
3024,467,280,257,2945.93
3025,467,314,105,867.21
3026,467,262,239,4112.55
3027,467,25,288,2572.24
3028,468,353,42,1179.49
3029,468,124,87,2406.84
3030,468,478,30,912.48
3031,468,78,63,3842.98
3032,468,364,270,1632.39
3033,468,146,31,3663.75
3034,468,341,23,1917.65
3035,469,173,139,1308.93
3036,469,35,262,4783.84
3037,469,476,175,3783.21
3038,469,73,35,874.78
3039,469,492,101,3608.68
3040,469,287,168,2646.61
3041,470,302,13,4089.29
3042,470,366,233,1831.61
3043,470,365,34,4737.72
3044,470,343,187,952.89
3045,470,464,75,439.35
3046,470,469,158,4732.63
3047,471,350,244,1526.09
3048,471,171,123,1009.3
3049,471,41,153,333.02
3050,471,154,180,102.92
3051,471,196,159,3431.68
3052,471,57,177,2282.35
3053,471,78,296,4050.54
3054,471,433,149,4322.41
3055,471,45,100,1855.7
3056,471,264,170,326.58
3057,472,36,214,4921.3
3058,472,222,150,3400.39
3059,472,363,103,2534.89
3060,472,401,157,4015.9
3061,473,78,156,3287.43
3062,473,455,199,1719.86
3063,473,6,173,3885.22
3064,473,173,289,2322.32
3065,473,193,222,3665.05
3066,473,269,150,2428.52
3067,473,284,59,3145.52
3068,473,178,228,285.15
3069,474,485,10,2046.04
3070,474,417,204,190.28
3071,474,346,52,4961.24
3072,475,186,256,3057.52
3073,475,183,254,333.85
3074,475,281,136,4221.48
3075,475,459,11,146.7
3076,475,473,203,3767.96
3077,476,322,264,4281.96
3078,476,346,63,2190.0
3079,476,10,20,1139.87
3080,476,347,226,1673.19
3081,476,297,67,1787.22
3082,476,306,128,3124.81
3083,476,57,211,4824.95
3084,476,124,246,3666.2
3085,476,473,221,2361.7
3086,476,460,105,2364.51
3087,477,300,244,4005.55
3088,477,458,185,4901.02
3089,477,214,288,4598.43
3090,477,277,84,1936.98
3091,477,449,275,71.62
3092,477,64,213,3349.63
3093,477,272,272,4081.54
3094,477,237,258,4438.8
3095,477,12,255,140.75
3096,477,123,240,548.1
3097,478,413,235,2932.19
3098,478,339,182,1077.49
3099,478,242,143,4096.49
3100,478,468,23,2892.83
3101,478,459,267,3256.99
3102,479,179,214,2720.11
3103,479,57,279,2850.76
3104,479,198,107,4052.01
3105,479,215,22,3710.51
3106,479,292,193,4806.91
3107,479,48,155,4117.63
3108,480,410,180,1065.2
3109,480,32,247,2491.32
