item_id,transaction_id,product_id,batch_id,quantity_sold,unit_selling_price,unit_cost_at_sale,discount_applied,total_sale_value,total_cost
7217,2393,354,5438,3,3759.31,2985.78,338.34,11277.66,8957.34
7218,2393,128,5444,4,5135.16,3371.61,0.0,20540.64,13486.44
7219,2393,128,5444,8,5863.77,3371.61,293.19,46909.76,26972.88
7220,2394,36,4287,6,322.26,167.58,19.34,-1933.2,-1005.48
7221,2394,304,4704,8,601.69,392.13,0.0,-4813.52,-3137.04
7222,2395,148,434,8,1017.34,853.64,0.0,8138.72,6829.12
7223,2395,94,798,2,3592.18,1693.47,107.77,7184.3,3386.94
7224,2396,141,5551,5,3630.3,2056.45,0.0,18151.5,10282.25
7225,2396,344,2701,7,3019.75,1490.36,211.38,21137.76,10432.52
7226,2396,17,33,10,1942.38,1070.09,155.39,19423.0,10700.9
7227,2397,450,2336,10,2692.6,1820.95,430.82,26924.4,18209.5
7228,2397,404,112,10,6490.2,4461.84,389.41,64901.4,44618.4
7229,2397,125,4274,6,3895.67,2489.77,77.91,23373.9,14938.62
7230,2398,462,2729,2,1999.44,1390.21,99.97,3998.78,2780.42
7231,2398,135,3887,6,6845.36,3132.06,136.91,41072.04,18792.36
7232,2398,281,2742,3,7917.4,3615.3,395.87,23752.05,10845.9
7233,2398,65,5128,3,2363.87,1755.69,70.92,7091.52,5267.07
7234,2398,138,4447,4,637.25,303.41,31.86,2548.8,1213.64
7235,2399,307,477,6,9318.7,4900.31,0.0,55912.2,29401.86
7236,2399,73,3563,1,737.67,407.26,199.17,737.4,407.26
7237,2399,307,477,8,7045.93,4900.31,493.22,56366.88,39202.48
7238,2399,348,1621,3,315.18,255.83,0.0,945.54,767.49
7239,2400,75,94,3,5400.18,4252.57,540.02,16200.24,12757.71
7240,2400,118,4710,7,617.71,293.91,24.71,4323.69,2057.37
7241,2401,500,460,9,2448.21,1498.08,73.45,22033.62,13482.72
7242,2402,380,5467,4,1703.04,937.32,102.18,6811.92,3749.28
7243,2403,492,4269,7,6863.67,3982.47,274.55,48045.41,27877.29
7244,2403,492,4269,5,5011.87,3982.47,150.36,25059.2,19912.35
7245,2404,44,820,9,3711.34,2224.91,0.0,33402.06,20024.19
7246,2405,67,4705,3,1868.61,1270.45,0.0,5605.83,3811.35
7247,2405,176,1670,5,901.55,535.48,117.2,4507.1,2677.4
7248,2405,110,1954,7,3111.23,2483.67,155.56,21778.26,17385.69
7249,2406,463,955,8,3088.04,2105.54,0.0,24704.32,16844.32
7250,2406,361,1189,9,1213.3,853.78,24.27,10919.52,7684.02
7251,2406,218,1368,3,7313.66,3756.53,1974.69,21940.17,11269.59
7252,2407,116,1249,10,813.28,724.22,40.66,8132.3,7242.2
7253,2407,116,1249,4,1376.52,724.22,41.3,5505.96,2896.88
7254,2407,61,5116,1,6003.34,3144.97,600.33,6003.24,3144.97
7255,2407,60,1697,7,6740.82,3701.32,943.71,47184.76,25909.24
7256,2408,112,3153,8,2191.56,1692.86,0.0,17532.48,13542.88
7257,2408,313,4839,4,5514.32,4189.85,110.29,22057.2,16759.4
7258,2409,46,386,1,3275.55,2366.35,0.0,3275.55,2366.35
7259,2409,246,5497,9,4199.77,2188.2,0.0,37797.93,19693.8
7260,2409,225,4735,10,5528.89,4788.07,221.16,55288.5,47880.7
7261,2409,93,5074,10,6558.23,3926.18,459.08,65581.6,39261.8
7262,2409,172,2366,7,1995.75,1612.47,159.66,13969.69,11287.29
7263,2410,401,3174,8,1094.49,570.06,0.0,8755.92,4560.48
7264,2410,286,411,4,478.13,227.81,0.0,1912.52,911.24
7265,2410,79,385,6,1826.99,1219.97,182.7,10961.34,7319.82
7266,2410,380,5467,9,1816.76,937.32,163.51,16350.03,8435.88
7267,2410,164,394,10,6234.93,3904.66,62.35,62349.2,39046.6
7268,2411,269,3957,9,3373.99,1824.08,269.92,30365.19,16416.72
7269,2411,128,5444,10,6562.72,3371.61,0.0,65627.2,33716.1
7270,2411,205,2460,7,1192.62,1058.84,0.0,8348.34,7411.88
7271,2411,407,407,7,4180.88,3220.38,334.47,29265.6,22542.66
7272,2412,309,1604,8,4113.84,2290.0,0.0,32910.72,18320.0
7273,2413,340,4795,5,4841.88,4132.29,0.0,24209.4,20661.45
7274,2414,447,864,5,1139.87,575.66,68.39,5699.05,2878.3
7275,2414,79,385,4,2543.47,1219.97,178.04,10173.6,4879.88
7276,2414,95,3163,4,4955.48,2611.69,0.0,19821.92,10446.76
7277,2414,478,838,3,8713.96,4595.54,609.98,26141.67,13786.62
7278,2415,267,2331,3,8808.28,4279.21,352.33,26424.72,12837.63
7279,2415,56,5076,2,6612.97,3036.85,595.17,13225.76,6073.7
7280,2415,406,3931,4,3861.17,2144.32,347.51,15444.32,8577.28
7281,2415,385,4687,6,3293.52,2901.34,263.48,19760.64,17408.04
7282,2415,71,2328,5,1304.01,605.31,26.08,6519.95,3026.55
7283,2416,194,1228,9,7371.33,4936.56,0.0,66341.97,44429.04
7284,2416,459,3874,8,3623.21,1776.43,181.16,28985.28,14211.44
7285,2416,237,3120,7,5636.11,2899.99,112.72,39452.63,20299.93
7286,2417,246,5497,6,3870.58,2188.2,154.82,-23223.24,-13129.2
7287,2417,8,5060,9,6465.95,3654.73,0.0,-58193.55,-32892.57
7288,2417,259,3548,1,748.31,555.27,29.93,-748.27,-555.27
7289,2418,413,3918,1,1702.86,885.46,17.03,1702.85,885.46
7290,2418,293,2354,2,9010.98,4419.72,90.11,18021.94,8839.44
7291,2419,76,5214,4,9183.7,4329.11,1928.58,36733.96,17316.44
7292,2420,219,4353,7,3875.69,3415.69,116.27,27129.62,23909.83
7293,2420,189,3576,9,3020.69,1743.25,0.0,27186.21,15689.25
7294,2420,189,3576,6,3734.56,1743.25,0.0,22407.36,10459.5
7295,2421,6,18,2,1027.8,598.22,0.0,2055.6,1196.44
7296,2422,2,2356,8,6490.44,4177.88,0.0,51923.52,33423.04
7297,2423,116,1249,2,1416.59,724.22,0.0,2833.18,1448.44
7298,2423,254,1563,9,6983.1,3573.28,628.48,62847.09,32159.52
7299,2424,206,1576,6,6561.5,3878.96,131.23,39368.88,23273.76
7300,2424,206,1576,4,8195.95,3878.96,1311.35,32783.16,15515.84
7301,2424,384,4731,7,3618.23,2807.2,796.01,25326.07,19650.4
7302,2424,132,4753,3,2028.41,1638.16,141.99,6085.02,4914.48
7303,2424,184,3594,10,6127.87,2983.86,490.23,61277.9,29838.6
7304,2425,380,5467,9,2020.93,937.32,181.88,18187.56,8435.88
7305,2425,67,4705,4,2222.42,1270.45,155.57,8889.4,5081.8
7306,2425,232,5112,1,4165.25,3783.56,958.01,4165.02,3783.56
7307,2425,323,3560,2,5837.56,4045.23,233.5,11675.04,8090.46
7308,2425,67,4705,9,1407.56,1270.45,112.6,12667.32,11434.05
7309,2426,149,1595,10,3358.5,1642.27,100.76,33584.7,16422.7
7310,2426,189,3576,1,3719.49,1743.25,148.78,3719.45,1743.25
7311,2427,449,376,1,5304.98,2600.24,477.45,5304.89,2600.24
7312,2427,102,814,7,3748.22,3021.63,412.3,26236.77,21151.41
7313,2427,91,5462,3,2268.41,1198.88,22.68,6805.2,3596.64
7314,2428,274,1664,5,1320.84,858.6,92.46,6603.85,4293.0
7315,2428,274,4803,5,3806.68,2592.6,228.4,19033.1,12963.0
7316,2428,407,407,1,4499.15,3220.38,404.92,4499.06,3220.38
7317,2428,287,5097,4,5906.85,3923.15,1181.37,23626.6,15692.6
7318,2429,335,14,10,4946.68,4022.68,49.47,49466.7,40226.8
7319,2429,342,1955,7,1328.65,621.6,119.58,9299.92,4351.2
7320,2429,205,2460,7,1821.23,1058.84,72.85,12748.33,7411.88
7321,2429,272,809,9,6035.08,4490.46,482.81,54315.0,40414.14
7322,2430,479,2359,1,6253.3,4376.41,0.0,6253.3,4376.41
7323,2430,53,4733,3,4509.41,2121.01,0.0,13528.23,6363.03
7324,2430,29,2707,5,946.43,484.78,37.86,4731.95,2423.9
7325,2430,468,4291,9,1970.7,1517.39,39.41,17736.12,13656.51
7326,2430,58,5057,5,3602.84,2045.73,0.0,18014.2,10228.65
7327,2431,245,1003,5,1465.84,682.8,131.93,7328.75,3414.0
7328,2431,286,411,10,351.73,227.81,24.62,3516.6,2278.1
7329,2431,256,3588,8,5303.69,2565.39,212.15,42429.2,20523.12
7330,2431,286,411,5,454.74,227.81,0.0,2273.7,1139.05
7331,2431,440,419,7,9415.71,4434.7,659.1,65909.48,31042.9
7332,2432,391,891,6,7439.52,4642.91,0.0,44637.12,27857.46
7333,2432,352,2055,3,1938.85,1596.29,0.0,5816.55,4788.87
7334,2432,352,2055,7,1866.89,1596.29,448.05,13066.55,11174.03
7335,2432,352,3655,1,4180.14,3339.29,167.21,4180.1,3339.29
7336,2433,257,464,2,4173.06,2768.79,375.58,8345.94,5537.58
7337,2433,91,5462,2,2606.46,1198.88,78.19,5212.86,2397.76
7338,2433,311,1987,3,3063.11,1848.47,91.89,9189.24,5545.41
7339,2433,154,1950,1,1735.6,861.99,86.78,1735.55,861.99
7340,2433,46,386,1,3223.16,2366.35,0.0,3223.16,2366.35
7341,2434,284,2736,2,1055.02,954.44,0.0,2110.04,1908.88
7342,2434,470,1630,4,1474.53,695.25,103.22,5897.84,2781.0
7343,2434,440,419,4,7871.18,4434.7,0.0,31484.72,17738.8
7344,2434,189,3576,7,3785.51,1743.25,264.99,26498.08,12202.75
7345,2435,88,5616,2,6574.31,3091.78,460.2,13148.48,6183.56
7346,2435,259,3548,10,1039.12,555.27,20.78,10391.0,5552.7
7347,2435,365,2772,8,5620.65,3307.11,674.48,44964.24,26456.88
7348,2435,459,3874,8,2244.86,1776.43,112.24,17958.48,14211.44
7349,2436,322,508,3,3090.37,1990.98,0.0,-9271.11,-5972.94
7350,2436,375,3537,9,2903.65,2216.45,0.0,-26132.85,-19948.05
7351,2436,280,4701,4,8192.21,4708.22,491.53,-32768.6,-18832.88
7352,2437,499,4277,4,1697.83,1327.45,0.0,-6791.32,-5309.8
7353,2437,235,1274,1,1105.11,714.74,110.51,-1105.01,-714.74
7354,2437,499,4277,7,1624.21,1327.45,32.48,-11369.33,-9292.15
7355,2437,499,4277,4,2330.41,1327.45,396.17,-9320.96,-5309.8
7356,2438,484,5477,8,213.54,153.41,8.54,1708.0,1227.28
7357,2438,484,5477,6,189.45,153.41,11.37,1136.34,920.46
7358,2439,282,2019,10,6308.39,3094.65,189.25,63083.6,30946.5
7359,2439,419,3154,9,1655.57,1456.58,0.0,14900.13,13109.22
7360,2440,333,5557,10,6544.47,3263.11,1636.12,65442.2,32631.1
7361,2440,60,1697,8,6439.22,3701.32,0.0,51513.76,29610.56
7362,2440,138,4447,7,453.07,303.41,0.0,3171.49,2123.87
7363,2440,438,389,10,4851.44,2371.54,1067.32,48512.2,23715.4
7364,2440,349,3616,2,4212.88,2056.95,0.0,8425.76,4113.9
7365,2441,472,5099,6,516.57,237.69,20.66,3099.18,1426.14
7366,2442,312,4741,7,1964.83,1087.05,19.65,13753.74,7609.35
7367,2443,406,3931,5,4104.24,2144.32,82.08,20521.1,10721.6
7368,2444,172,2366,1,3442.84,1612.47,447.57,3442.71,1612.47
7369,2444,187,1398,7,923.19,471.07,0.0,6462.33,3297.49
7370,2445,461,5546,1,3851.48,2871.69,0.0,3851.48,2871.69
7371,2445,314,392,6,5081.1,2991.28,457.3,30486.06,17947.68
7372,2446,396,2726,6,2894.27,1791.46,0.0,17365.62,10748.76
7373,2446,456,1654,8,2945.94,1342.63,0.0,23567.52,10741.04
7374,2446,478,838,9,8246.65,4595.54,494.8,74219.31,41359.86
7375,2447,337,2696,9,363.47,267.55,25.44,3270.6,2407.95
7376,2447,216,889,7,1666.0,836.34,33.32,11661.86,5854.38
7377,2448,152,461,3,9871.19,4834.16,592.27,29613.39,14502.48
7378,2448,452,970,8,3754.29,2849.34,563.14,30033.12,22794.72
7379,2448,336,1193,3,422.21,356.69,0.0,1266.63,1070.07
7380,2449,263,2360,6,1133.53,769.54,0.0,6801.18,4617.24
7381,2449,236,3203,5,6237.85,4559.71,0.0,31189.25,22798.55
7382,2449,93,5074,10,8131.41,3926.18,0.0,81314.1,39261.8
7383,2449,16,5468,5,1042.61,620.2,72.98,5212.7,3101.0
7384,2450,293,2354,8,6016.09,4419.72,0.0,48128.72,35357.76
7385,2450,293,2354,6,6944.49,4419.72,0.0,41666.94,26518.32
7386,2450,293,2354,2,7397.13,4419.72,369.86,14794.16,8839.44
7387,2450,293,2354,2,5596.07,4419.72,447.69,11191.98,8839.44
7388,2451,338,1092,1,1553.42,904.2,419.42,1553.15,904.2
7389,2451,330,2334,7,5247.03,4291.12,314.82,36728.79,30037.84
7390,2451,36,4287,5,301.32,167.58,3.01,1506.55,837.9
7391,2452,416,1230,9,428.83,333.81,34.31,3858.75,3004.29
7392,2453,461,5546,3,5288.86,2871.69,211.55,15866.46,8615.07
7393,2453,455,4725,10,2398.6,1749.16,95.94,23985.6,17491.6
7394,2454,344,2701,9,3218.51,1490.36,0.0,28966.59,13413.24
7395,2454,213,4800,1,7703.24,4593.92,0.0,7703.24,4593.92
7396,2454,390,410,2,573.76,348.75,57.38,1147.32,697.5
7397,2454,444,3146,1,1812.13,1315.79,181.21,1812.03,1315.79
7398,2455,457,5111,7,1332.38,1148.84,66.62,9326.31,8041.88
7399,2456,160,3534,6,3715.27,2599.48,334.37,22291.08,15596.88
7400,2456,89,1602,4,6242.05,4747.66,0.0,24968.2,18990.64
7401,2456,89,1602,3,6911.7,4747.66,483.82,20734.89,14242.98
7402,2456,177,2377,5,2584.81,1602.37,51.7,12923.95,8011.85
7403,2456,21,1236,1,1876.33,1301.59,394.03,1876.12,1301.59
7404,2457,300,523,4,1107.68,918.46,55.38,4430.52,3673.84
7405,2457,440,419,10,8168.24,4434.7,653.46,81681.6,44347.0
7406,2457,196,381,6,2061.56,1841.94,61.85,12369.18,11051.64
7407,2457,440,419,2,8977.56,4434.7,269.33,17955.06,8869.4
7408,2458,219,4353,5,4304.07,3415.69,0.0,21520.35,17078.45
7409,2459,171,391,4,3225.46,1940.44,129.02,12901.68,7761.76
7410,2459,111,2749,4,6709.69,4167.65,335.48,26838.56,16670.6
7411,2459,3,5070,3,466.9,286.91,0.0,1400.7,860.73
7412,2460,482,175,9,3315.19,1558.1,298.37,29835.9,14022.9
7413,2460,482,175,10,2039.43,1558.1,81.58,20393.9,15581.0
7414,2461,35,1985,8,3198.94,1852.53,415.86,25590.48,14820.24
7415,2461,334,4693,2,331.1,295.38,6.62,662.16,590.76
7416,2461,176,1670,6,606.34,535.48,54.57,3637.5,3212.88
7417,2462,133,12,8,7098.27,4763.09,354.91,56785.76,38104.72
7418,2462,25,4752,4,3787.96,3384.8,189.4,15151.64,13539.2
7419,2462,348,1621,10,326.11,255.83,19.57,3260.5,2558.3
7420,2462,348,1621,9,422.14,255.83,21.11,3798.81,2302.47
7421,2463,57,5106,7,1700.8,806.69,102.05,11905.18,5646.83
7422,2463,124,1215,3,4867.34,2321.73,146.02,14601.93,6965.19
7423,2464,395,2017,1,4527.37,2185.97,0.0,4527.37,2185.97
7424,2464,395,2017,2,3662.79,2185.97,146.51,7325.5,4371.94
7425,2465,414,2350,2,4537.25,2196.09,0.0,9074.5,4392.18
7426,2465,447,864,5,741.74,575.66,0.0,3708.7,2878.3
7427,2465,500,460,5,2651.34,1498.08,0.0,13256.7,7490.4
7428,2466,397,4718,3,4366.44,2635.61,174.66,-13099.2,-7906.83
7429,2466,397,4718,8,4540.84,2635.61,272.45,-36326.24,-21084.88
7430,2466,157,3897,9,7468.5,4549.08,0.0,-67216.5,-40941.72
7431,2467,47,853,8,2387.61,1220.51,0.0,-19100.88,-9764.08
7432,2467,47,853,9,1394.21,1220.51,0.0,-12547.89,-10984.59
7433,2467,97,424,10,218.91,102.81,4.38,-2188.9,-1028.1
7434,2467,322,508,9,3308.27,1990.98,0.0,-29774.43,-17918.82
7435,2467,47,853,1,1845.73,1220.51,0.0,-1845.73,-1220.51
7436,2468,12,2097,1,4875.51,2518.78,0.0,4875.51,2518.78
7437,2468,332,2719,8,5940.14,3677.21,1722.64,47518.8,29417.68
7438,2468,270,5062,10,6858.53,4123.0,1783.22,68582.7,41230.0
7439,2468,130,3206,9,604.79,519.0,60.48,5442.21,4671.0
7440,2469,463,955,10,2432.06,2105.54,121.6,-24320.1,-21055.4
7441,2469,334,4693,8,342.87,295.38,17.14,-2742.56,-2363.04
7442,2469,30,5139,7,9384.26,4588.9,375.37,-65689.54,-32122.3
7443,2469,299,435,2,439.13,267.41,8.78,-878.22,-534.82
7444,2469,105,5512,4,1283.65,647.35,256.73,-5133.8,-2589.4
7445,2470,151,2744,3,2671.15,1946.61,0.0,8013.45,5839.83
7446,2470,287,5097,7,7031.77,3923.15,421.91,49221.97,27462.05
7447,2470,263,2360,2,1291.84,769.54,64.59,2583.58,1539.08
7448,2470,237,3120,3,6147.0,2899.99,122.94,18440.94,8699.97
7449,2470,237,3209,6,7981.99,4844.67,319.28,47891.7,29068.02
7450,2471,485,5565,4,4129.42,2123.51,41.29,16517.64,8494.04
7451,2471,202,3509,10,5950.84,4817.15,476.07,59507.6,48171.5
7452,2471,6,18,4,687.21,598.22,0.0,2748.84,2392.88
7453,2471,202,3509,5,7950.37,4817.15,0.0,39751.85,24085.75
7454,2471,104,1211,1,7561.47,3862.47,0.0,7561.47,3862.47
7455,2472,483,2117,10,6263.85,4457.46,250.55,62638.1,44574.6
7456,2472,393,3902,6,7038.75,4420.35,0.0,42232.5,26522.1
7457,2472,367,2330,8,5130.66,2949.48,410.45,41044.64,23595.84
7458,2472,393,3902,2,9118.31,4420.35,273.55,18236.56,8840.7
7459,2472,467,3498,7,1350.09,1170.6,40.5,9450.42,8194.2
7460,2473,457,1235,8,700.11,470.58,0.0,5600.88,3764.64
7461,2473,65,5128,1,2380.6,1755.69,0.0,2380.6,1755.69
7462,2473,313,4839,8,7856.89,4189.85,314.28,62854.8,33518.8
7463,2474,248,1564,6,9720.99,4818.43,777.68,58325.46,28910.58
7464,2474,467,3498,9,1336.59,1170.6,0.0,12029.31,10535.4
7465,2474,334,4693,7,526.08,295.38,0.0,3682.56,2067.66
7466,2475,67,4705,5,2562.89,1270.45,179.4,12814.1,6352.25
7467,2475,367,2330,6,3809.47,2949.48,114.28,22856.64,17696.88
7468,2475,9,81,6,1866.37,1490.78,130.65,11197.8,8944.68
7469,2475,407,407,1,3800.9,3220.38,114.03,3800.87,3220.38
7470,2476,132,4753,5,1840.14,1638.16,0.0,9200.7,8190.8
7471,2476,205,2460,4,1974.74,1058.84,59.24,7898.84,4235.36
7472,2477,78,4312,5,5833.74,2966.45,408.36,29168.35,14832.25
7473,2477,456,1654,4,1875.93,1342.63,0.0,7503.72,5370.52
7474,2478,142,875,1,2889.49,1560.22,144.47,2889.44,1560.22
7475,2478,59,5077,9,3632.0,2059.63,290.56,32687.28,18536.67
7476,2478,280,4701,9,8421.93,4708.22,168.44,75797.19,42373.98
7477,2478,286,411,4,359.0,227.81,28.72,1435.68,911.24
7478,2479,116,1249,2,1024.51,724.22,92.21,2048.84,1448.44
7479,2479,458,818,4,7143.79,3544.62,500.07,28574.88,14178.48
7480,2479,268,3901,7,3366.08,1947.85,302.95,23561.93,13634.95
7481,2480,500,460,6,2437.31,1498.08,0.0,14623.86,8988.48
7482,2480,59,5077,2,4033.98,2059.63,121.02,8067.9,4119.26
7483,2480,59,5077,9,3808.34,2059.63,114.25,34274.79,18536.67
7484,2481,424,5476,9,5564.92,3596.93,55.65,50084.19,32372.37
7485,2481,460,2695,4,221.7,169.5,4.43,886.72,678.0
7486,2482,402,420,3,328.42,203.96,0.0,-985.26,-611.88
7487,2482,16,5468,10,1232.08,620.2,0.0,-12320.8,-6202.0
7488,2482,229,4276,8,1969.61,959.64,177.26,-15756.16,-7677.12
7489,2482,497,3495,9,3965.09,1973.04,356.86,-35685.0,-17757.36
7490,2483,496,1601,4,5085.05,2820.74,0.0,20340.2,11282.96
7491,2483,380,5467,5,1924.71,937.32,153.98,9623.15,4686.6
7492,2483,185,3943,3,6251.69,4490.74,875.24,18754.65,13472.22
7493,2483,185,3943,8,9340.99,4490.74,373.64,74727.6,35925.92
7494,2483,493,393,7,1322.36,614.42,0.0,9256.52,4300.94
7495,2484,8,5060,3,4035.01,3654.73,121.05,12104.94,10964.19
7496,2485,65,5128,6,3041.11,1755.69,212.88,18246.24,10534.14
7497,2485,163,810,3,1821.65,886.68,72.87,5464.83,2660.04
7498,2485,350,4333,7,4837.7,3203.82,0.0,33863.9,22426.74
7499,2485,300,523,8,1496.26,918.46,44.89,11969.84,7347.68
7500,2486,83,5460,5,8281.19,4573.34,331.25,41405.75,22866.7
7501,2487,89,1602,8,6823.22,4747.66,545.86,54585.12,37981.28
7502,2487,138,4447,6,628.04,303.41,0.0,3768.24,1820.46
7503,2487,89,1602,7,7066.75,4747.66,0.0,49467.25,33233.62
7504,2487,466,2442,5,5108.91,2520.25,459.8,25544.1,12601.25
7505,2488,202,3509,1,6998.58,4817.15,1189.76,6998.41,4817.15
7506,2488,337,2696,4,468.89,267.55,18.76,1875.4,1070.2
7507,2488,289,4755,1,6288.49,3817.84,62.88,6288.48,3817.84
7508,2489,434,2445,1,5087.73,2387.44,457.9,5087.64,2387.44
7509,2489,209,2329,1,5907.0,3438.74,0.0,5907.0,3438.74
7510,2489,123,3927,2,137.75,88.66,6.89,275.4,177.32
7511,2490,40,5443,10,546.62,478.64,49.2,5465.3,4786.4
7512,2490,201,1948,6,6911.79,3645.14,552.94,41470.26,21870.84
7513,2491,436,5243,6,5595.43,3401.76,559.54,-33571.98,-20410.56
7514,2491,436,5243,5,4594.52,3401.76,689.18,-22971.85,-17008.8
7515,2491,436,5243,4,4623.03,3401.76,739.68,-18491.48,-13607.04
7516,2491,436,5243,3,3852.33,3401.76,346.71,-11556.72,-10205.28
7517,2492,466,2442,10,3734.49,2520.25,298.76,37344.1,25202.5
7518,2492,224,5439,9,4756.08,3823.22,951.22,42802.92,34408.98
7519,2492,47,853,5,2085.67,1220.51,0.0,10428.35,6102.55
7520,2492,48,3172,7,3710.41,2697.96,0.0,25972.87,18885.72
7521,2492,48,3172,10,4866.65,2697.96,146.0,48666.2,26979.6
7522,2493,305,437,3,2155.03,1748.38,172.4,-6464.85,-5245.14
7523,2494,440,419,9,7378.71,4434.7,147.57,66408.21,39912.3
7524,2494,452,970,2,6218.0,2849.34,559.62,12435.82,5698.68
7525,2494,364,82,10,1855.01,969.0,148.4,18549.3,9690.0
7526,2494,257,464,3,3663.28,2768.79,659.39,10989.3,8306.37
7527,2495,272,809,3,6733.82,4490.46,0.0,20201.46,13471.38
7528,2496,472,5099,2,498.78,237.69,34.91,997.42,475.38
7529,2496,24,1633,10,6291.93,4710.02,125.84,62919.1,47100.2
7530,2496,161,930,1,5879.66,4067.84,411.58,5879.59,4067.84
7531,2497,20,3124,9,958.52,779.8,95.85,8625.78,7018.2
7532,2497,426,4027,6,8324.29,4610.61,749.19,49945.2,27663.66
7533,2497,217,416,5,226.22,183.52,6.79,1130.95,917.6
7534,2497,20,3124,2,1251.73,779.8,262.86,2503.04,1559.6
7535,2498,79,385,5,1431.06,1219.97,0.0,7155.3,6099.85
7536,2498,99,4347,5,3224.36,1531.87,677.12,16120.75,7659.35
7537,2498,328,2716,5,1620.6,905.02,113.44,8102.65,4525.1
7538,2498,268,3901,6,4095.13,1947.85,40.95,24570.72,11687.1
7539,2499,394,893,3,6432.38,3229.14,0.0,19297.14,9687.42
7540,2500,369,2148,2,9782.75,4778.44,782.62,19565.34,9556.88
7541,2500,169,5069,1,2949.86,1613.9,235.99,2949.78,1613.9
7542,2501,333,5557,2,4400.55,3263.11,528.07,8800.86,6526.22
7543,2501,15,5442,4,3001.89,2077.14,90.06,12007.44,8308.56
7544,2502,245,1003,10,1276.62,682.8,12.77,12766.1,6828.0
7545,2502,248,1564,3,9302.96,4818.43,93.03,27908.85,14455.29
7546,2502,248,1564,6,9658.13,4818.43,0.0,57948.78,28910.58
7547,2502,248,1564,3,10419.88,4818.43,0.0,31259.64,14455.29
7548,2503,88,5616,4,4660.05,3091.78,0.0,18640.2,12367.12
7549,2503,119,3514,7,6615.44,3050.09,330.77,46307.73,21350.63
7550,2503,122,4373,4,2494.82,1181.66,99.79,9979.12,4726.64
7551,2504,252,861,7,6096.4,3432.79,304.82,42674.45,24029.53
7552,2505,271,1212,7,7348.26,3730.3,0.0,-51437.82,-26112.1
7553,2505,420,1204,9,4610.53,3973.39,138.32,-41494.5,-35760.51
7554,2505,164,394,1,4722.24,3904.66,283.33,-4722.18,-3904.66
7555,2505,420,1204,4,6181.13,3973.39,185.43,-24724.4,-15893.56
7556,2505,27,3242,6,2422.38,1404.94,193.79,-14533.8,-8429.64
7557,2506,362,5683,7,1094.03,771.59,87.52,7657.65,5401.13
7558,2506,46,386,7,2913.63,2366.35,58.27,20395.27,16564.45
7559,2507,386,11,9,6100.84,4786.93,244.03,54907.2,43082.37
7560,2507,3,5070,4,559.3,286.91,16.78,2237.08,1147.64
7561,2507,152,461,4,9911.3,4834.16,792.9,39644.88,19336.64
7562,2507,3,5070,4,530.18,286.91,0.0,2120.72,1147.64
7563,2508,90,3,7,3884.94,1984.08,349.64,27193.95,13888.56
7564,2509,123,3927,7,135.04,88.66,0.0,945.28,620.62
7565,2509,124,1215,8,4011.62,2321.73,922.67,32091.12,18573.84
7566,2509,123,3927,4,171.9,88.66,5.16,687.48,354.64
7567,2510,444,3146,8,2406.19,1315.79,505.3,19247.84,10526.32
7568,2511,233,3247,8,5815.08,3847.02,0.0,46520.64,30776.16
7569,2511,297,144,10,7918.93,4496.08,1979.73,79186.8,44960.8
7570,2511,287,5097,3,6312.02,3923.15,1136.16,18935.52,11769.45
7571,2512,403,40,3,3451.69,2171.06,0.0,10355.07,6513.18
7572,2512,403,4451,7,6089.85,4457.87,0.0,42628.95,31205.09
7573,2512,74,1962,6,8316.94,3819.65,166.34,49901.52,22917.9
7574,2513,218,1368,8,4318.94,3756.53,302.33,34550.96,30052.24
7575,2513,396,2726,6,3838.07,1791.46,0.0,23028.42,10748.76
7576,2513,492,4269,9,6516.63,3982.47,325.83,58649.22,35842.23
7577,2513,8,5060,3,7141.34,3654.73,142.83,21423.96,10964.19
7578,2513,8,5060,4,4690.59,3654.73,234.53,18762.16,14618.92
7579,2514,489,97,2,7110.37,4048.5,1066.56,14220.44,8097.0
7580,2514,240,1187,7,174.7,136.59,17.47,1222.2,956.13
7581,2515,488,2410,7,3250.9,1888.99,97.53,22756.09,13222.93
7582,2515,437,2025,6,8473.55,4911.87,0.0,50841.3,29471.22
7583,2516,303,5193,5,277.03,138.21,11.08,1384.95,691.05
7584,2516,224,5439,7,4291.08,3823.22,214.55,30037.21,26762.54
7585,2516,435,56,1,8776.16,4099.18,526.57,8776.1,4099.18
7586,2517,138,4447,10,642.63,303.41,32.13,6425.8,3034.1
7587,2517,366,3550,2,1065.93,546.83,74.62,2131.72,1093.66
7588,2517,125,4274,10,4232.19,2489.77,338.58,42321.1,24897.7
7589,2517,114,1651,8,7748.86,4266.28,387.44,61990.48,34130.24
7590,2518,346,3571,6,3309.19,2143.86,66.18,19855.02,12863.16
7591,2518,467,3498,4,2497.92,1170.6,124.9,9991.48,4682.4
7592,2518,497,3495,5,3520.68,1973.04,281.65,17603.0,9865.2
7593,2518,467,3498,9,1893.97,1170.6,113.64,17045.19,10535.4
7594,2519,183,4416,10,2092.92,1388.65,20.93,-20929.1,-13886.5
7595,2519,183,4416,3,1571.9,1388.65,15.72,-4715.67,-4165.95
7596,2519,420,1204,9,7852.73,3973.39,392.64,-70674.12,-35760.51
7597,2519,167,4777,2,4353.93,2788.11,261.24,-8707.74,-5576.22
