batch_id,product_id,supplier_id,quantity_received,quantity_remaining,unit_cost,date_received,barcode,po_id
2755,179,8,128,6,3532.46,2025-04-09,BATCH002755,428
2756,110,8,148,0,3889.59,2025-04-09,BATCH002756,428
2757,43,8,149,18,511.07,2025-04-22,BATCH002757,429
2758,254,8,358,351,609.41,2025-04-22,BATCH002758,429
2759,25,8,199,92,52.59,2025-04-22,BATCH002759,429
2760,180,8,201,201,3821.72,2025-04-22,BATCH002760,429
2761,285,8,263,0,777.63,2025-04-22,BATCH002761,429
2762,132,8,170,0,3581.1,2025-04-22,BATCH002762,429
2763,224,8,346,313,4319.75,2025-04-22,BATCH002763,429
2764,140,8,260,0,3066.44,2025-04-22,BATCH002764,429
2765,215,8,147,147,575.34,2025-04-22,BATCH002765,429
2766,29,8,209,0,4454.0,2025-04-29,BATCH002766,430
2767,217,8,162,66,835.34,2025-04-29,BATCH002767,430
2768,101,8,278,0,3306.76,2025-04-29,BATCH002768,430
2769,204,8,143,107,899.28,2025-04-29,BATCH002769,430
2770,81,8,326,0,1045.42,2025-04-29,BATCH002770,430
2771,462,8,120,0,597.15,2025-04-29,BATCH002771,430
2772,365,8,267,36,3307.11,2025-04-29,BATCH002772,430
2773,26,8,345,0,2296.99,2025-05-13,BATCH002773,431
2774,474,8,298,0,1610.52,2025-05-13,BATCH002774,431
2775,87,8,153,0,2728.71,2025-05-13,BATCH002775,431
2776,207,8,460,450,865.57,2025-05-13,BATCH002776,431
2777,125,8,82,50,4968.91,2025-05-13,BATCH002777,431
2778,135,8,318,115,96.76,2025-05-13,BATCH002778,431
2779,29,8,440,440,3975.81,2025-05-13,BATCH002779,431
2780,139,8,57,0,2657.22,2025-05-13,BATCH002780,431
2781,276,8,263,0,2168.64,2025-05-23,BATCH002781,432
2782,260,8,285,0,4780.27,2025-05-23,BATCH002782,432
2783,3,8,232,232,4199.95,2025-05-23,BATCH002783,432
2784,460,8,394,170,3456.42,2025-05-23,BATCH002784,432
2785,283,8,83,0,2311.57,2025-05-23,BATCH002785,432
2786,32,8,175,0,1375.39,2025-05-23,BATCH002786,432
2787,409,8,280,280,4950.56,2025-05-23,BATCH002787,432
2788,46,8,406,171,2389.25,2025-05-23,BATCH002788,432
2789,132,8,392,392,3103.48,2025-05-23,BATCH002789,432
2790,162,8,376,0,4341.97,2025-05-23,BATCH002790,432
2791,147,8,261,0,2630.14,2025-06-04,BATCH002791,433
2792,135,8,331,331,1956.98,2025-06-04,BATCH002792,433
2793,95,8,182,162,1555.39,2025-06-04,BATCH002793,433
2794,277,8,328,0,4410.47,2025-06-04,BATCH002794,433
2795,174,8,399,0,4885.37,2025-06-04,BATCH002795,433
2796,270,8,350,228,4239.29,2025-06-17,BATCH002796,434
2797,180,8,354,0,3790.7,2025-06-17,BATCH002797,434
2798,473,8,388,388,1981.0,2025-06-17,BATCH002798,434
2799,104,8,263,0,3123.93,2025-06-17,BATCH002799,434
2800,172,8,242,103,1189.84,2025-06-17,BATCH002800,434
2801,451,8,236,104,4652.95,2025-06-17,BATCH002801,434
2802,298,8,312,57,4954.6,2025-06-29,BATCH002802,435
2803,132,8,238,0,2241.57,2025-06-29,BATCH002803,435
2804,273,8,205,86,972.3,2025-06-29,BATCH002804,435
2805,307,8,165,0,3371.58,2025-06-29,BATCH002805,435
2806,414,8,94,83,3526.09,2025-06-29,BATCH002806,435
2807,73,8,230,0,4521.45,2025-06-29,BATCH002807,435
2808,364,8,143,54,2067.34,2025-06-29,BATCH002808,435
2809,78,8,274,234,675.5,2025-06-29,BATCH002809,435
2810,288,8,373,0,933.27,2025-07-09,BATCH002810,436
2811,241,8,37,37,3703.43,2025-07-09,BATCH002811,436
2812,211,8,255,0,226.32,2025-07-09,BATCH002812,436
2813,83,8,184,14,928.46,2025-07-09,BATCH002813,436
2814,334,8,422,222,2938.3,2025-07-09,BATCH002814,436
2815,298,8,162,0,664.51,2025-07-09,BATCH002815,436
2816,280,8,187,0,2386.95,2025-07-09,BATCH002816,436
2817,1,8,324,146,1168.4,2025-07-09,BATCH002817,436
2818,7,8,248,248,4405.38,2025-07-09,BATCH002818,436
2819,261,8,317,0,4327.76,2025-07-09,BATCH002819,436
2820,126,8,287,18,670.94,2025-07-16,BATCH002820,437
2821,353,8,252,252,3433.05,2025-07-16,BATCH002821,437
2822,249,8,51,0,4690.26,2025-07-16,BATCH002822,437
2823,95,8,254,254,3147.34,2025-07-16,BATCH002823,437
2824,308,8,145,145,3769.32,2025-07-16,BATCH002824,437
2825,388,8,113,8,4457.62,2025-07-16,BATCH002825,437
2826,243,8,125,0,4370.2,2025-07-16,BATCH002826,437
2827,448,8,290,242,4541.91,2025-07-28,BATCH002827,438
2828,349,8,179,126,3576.93,2025-07-28,BATCH002828,438
2829,212,8,288,0,4950.53,2025-07-28,BATCH002829,438
2830,82,8,213,0,3516.19,2025-07-28,BATCH002830,438
2831,28,8,308,153,3534.82,2025-07-28,BATCH002831,438
2832,279,8,308,0,4643.38,2025-07-28,BATCH002832,438
2833,222,8,188,48,2472.22,2025-07-28,BATCH002833,438
2834,163,8,376,376,4934.99,2025-07-28,BATCH002834,438
2835,444,8,89,35,273.95,2025-08-08,BATCH002835,439
2836,154,8,250,76,3538.44,2025-08-08,BATCH002836,439
2837,45,8,120,20,999.18,2025-08-08,BATCH002837,439
2838,355,8,379,10,2033.85,2025-08-08,BATCH002838,439
2839,331,8,114,57,959.83,2025-08-08,BATCH002839,439
2840,296,8,295,0,2851.16,2025-08-08,BATCH002840,439
2841,136,8,437,192,3730.04,2025-08-08,BATCH002841,439
2842,205,8,246,129,64.92,2025-08-21,BATCH002842,440
2843,213,8,158,0,642.99,2025-08-21,BATCH002843,440
2844,69,8,161,161,2175.63,2025-08-21,BATCH002844,440
2845,172,8,188,181,454.37,2025-08-21,BATCH002845,440
2846,422,8,170,0,796.95,2025-08-21,BATCH002846,440
2847,357,8,175,0,968.31,2025-08-21,BATCH002847,440
2848,35,8,351,0,409.57,2025-08-21,BATCH002848,440
2849,42,8,124,124,1070.03,2025-08-21,BATCH002849,440
2850,58,8,208,0,4721.89,2025-08-21,BATCH002850,440
2851,147,8,252,0,4245.54,2025-08-21,BATCH002851,440
2852,157,8,256,106,1248.14,2025-09-04,BATCH002852,441
2853,120,8,104,0,3400.94,2025-09-04,BATCH002853,441
2854,156,8,135,68,3615.94,2025-09-04,BATCH002854,441
2855,482,8,121,0,1683.25,2025-09-04,BATCH002855,441
2856,312,8,328,318,311.46,2025-09-04,BATCH002856,441
2857,223,8,249,249,2805.83,2025-09-04,BATCH002857,441
2858,377,8,130,0,85.94,2025-09-14,BATCH002858,442
2859,282,8,267,0,2307.84,2025-09-14,BATCH002859,442
2860,16,8,100,0,2166.93,2025-09-14,BATCH002860,442
2861,388,8,353,269,4426.5,2025-09-14,BATCH002861,442
2862,74,8,329,24,2727.36,2025-09-14,BATCH002862,442
2863,353,8,142,0,3143.74,2025-09-28,BATCH002863,443
2864,456,8,234,0,4635.45,2025-09-28,BATCH002864,443
2865,160,8,205,0,4046.97,2025-09-28,BATCH002865,443
2866,251,8,267,72,4322.11,2025-10-06,BATCH002866,444
2867,16,8,210,210,4995.11,2025-10-06,BATCH002867,444
2868,391,8,412,397,4378.14,2025-10-06,BATCH002868,444
2869,22,8,85,0,426.15,2025-10-06,BATCH002869,444
2870,406,8,468,329,4395.27,2025-10-06,BATCH002870,444
2871,158,8,334,275,1825.14,2025-10-06,BATCH002871,444
2872,335,8,291,0,4551.48,2025-10-06,BATCH002872,444
2873,46,8,116,0,3230.81,2025-10-19,BATCH002873,445
2874,251,8,364,0,2346.09,2025-10-19,BATCH002874,445
2875,267,8,220,0,360.59,2025-10-19,BATCH002875,445
2876,61,8,187,0,392.91,2025-10-26,BATCH002876,446
2877,182,8,277,0,2391.3,2025-10-26,BATCH002877,446
2878,92,8,35,35,3901.17,2025-10-26,BATCH002878,446
2879,394,8,68,12,991.42,2025-10-26,BATCH002879,446
2880,280,8,283,283,3426.14,2025-10-26,BATCH002880,446
2881,149,8,310,48,3843.64,2025-10-26,BATCH002881,446
2882,168,8,251,78,2184.99,2025-10-26,BATCH002882,446
2883,64,8,248,0,2493.29,2025-10-26,BATCH002883,446
2884,475,8,362,155,2977.33,2025-10-26,BATCH002884,446
2885,26,8,245,208,2926.37,2025-11-09,BATCH002885,447
2886,318,8,195,115,1367.64,2025-11-09,BATCH002886,447
2887,295,8,165,79,4240.0,2025-11-09,BATCH002887,447
2888,110,8,230,230,1719.77,2025-11-09,BATCH002888,447
2889,49,8,194,194,3542.26,2025-11-19,BATCH002889,448
2890,184,8,366,213,2142.5,2025-11-19,BATCH002890,448
2891,496,8,91,68,999.46,2025-11-19,BATCH002891,448
2892,236,8,238,146,3156.4,2025-11-19,BATCH002892,448
2893,447,8,271,271,2874.14,2025-11-19,BATCH002893,448
2894,202,8,286,0,3036.19,2025-11-19,BATCH002894,448
2895,304,8,283,232,781.71,2025-11-19,BATCH002895,448
2896,403,8,340,0,4826.18,2025-11-19,BATCH002896,448
2897,230,8,148,144,1192.67,2025-11-19,BATCH002897,448
2898,54,8,270,0,923.78,2025-11-19,BATCH002898,448
2899,288,8,191,191,2381.1,2025-11-28,BATCH002899,449
2900,339,8,106,0,3330.29,2025-11-28,BATCH002900,449
2901,264,8,226,189,1945.6,2025-11-28,BATCH002901,449
2902,228,8,309,309,3742.45,2025-11-28,BATCH002902,449
2903,192,8,115,78,2828.5,2025-12-07,BATCH002903,450
2904,431,8,160,160,631.93,2025-12-07,BATCH002904,450
2905,466,8,428,0,194.48,2025-12-07,BATCH002905,450
2906,410,8,188,188,1195.75,2025-12-07,BATCH002906,450
2907,120,8,400,0,3327.08,2025-12-07,BATCH002907,450
2908,64,8,300,0,188.85,2025-12-07,BATCH002908,450
2909,321,8,187,32,3135.41,2025-12-07,BATCH002909,450
2910,152,8,241,0,2363.16,2025-12-07,BATCH002910,450
2911,411,8,422,0,2785.04,2025-12-07,BATCH002911,450
2912,163,8,348,348,3340.42,2025-12-21,BATCH002912,451
2913,242,8,263,0,3857.79,2025-12-21,BATCH002913,451
2914,116,8,357,258,4844.65,2025-12-21,BATCH002914,451
2915,53,8,370,334,4900.22,2025-12-21,BATCH002915,451
2916,49,8,336,336,1845.49,2025-12-21,BATCH002916,451
2917,385,8,268,0,2429.28,2025-12-21,BATCH002917,451
2918,474,8,53,0,1655.19,2025-12-21,BATCH002918,451
2919,358,8,273,209,3154.22,2025-12-30,BATCH002919,452
2920,147,8,434,241,1573.75,2025-12-30,BATCH002920,452
2921,340,8,242,0,1705.94,2025-12-30,BATCH002921,452
2922,182,8,396,144,3141.57,2025-12-30,BATCH002922,452
2923,437,8,271,0,4733.63,2025-12-30,BATCH002923,452
2924,481,8,265,0,775.42,2025-12-30,BATCH002924,452
2925,455,8,315,315,3593.99,2025-12-30,BATCH002925,452
2926,326,8,152,152,331.27,2025-12-30,BATCH002926,452
2927,315,8,381,381,3033.2,2025-12-30,BATCH002927,452
2928,50,8,73,73,3039.79,2026-01-08,BATCH002928,453
2929,165,8,257,0,4586.48,2026-01-08,BATCH002929,453
2930,55,8,460,0,4401.19,2026-01-08,BATCH002930,453
2931,220,8,71,43,2761.03,2026-01-08,BATCH002931,453
2932,248,8,427,264,4902.3,2026-01-08,BATCH002932,453
2933,371,8,359,315,718.99,2026-01-08,BATCH002933,453
2934,289,8,252,252,4995.04,2026-01-21,BATCH002934,454
2935,90,8,275,0,295.21,2026-01-21,BATCH002935,454
2936,85,8,56,0,2142.01,2026-01-21,BATCH002936,454
2937,6,8,165,0,1404.86,2026-01-21,BATCH002937,454
2938,475,8,69,58,1160.97,2026-01-21,BATCH002938,454
2939,325,8,330,66,514.82,2026-01-21,BATCH002939,454
2940,74,8,401,401,1294.07,2026-01-21,BATCH002940,454
2941,121,8,476,298,3755.24,2026-01-21,BATCH002941,454
2942,342,8,334,229,3231.91,2026-02-02,BATCH002942,455
2943,136,8,165,0,1668.18,2026-02-02,BATCH002943,455
2944,101,8,234,234,4701.9,2026-02-02,BATCH002944,455
2945,139,8,208,0,4833.83,2026-02-02,BATCH002945,455
2946,166,8,38,0,1938.66,2026-02-02,BATCH002946,455
2947,124,8,402,0,3938.7,2026-02-02,BATCH002947,455
2948,166,8,473,0,183.43,2026-02-02,BATCH002948,455
2949,218,8,391,391,3831.88,2026-02-02,BATCH002949,455
2950,261,8,362,362,4824.27,2026-02-02,BATCH002950,455
2951,206,8,296,296,1928.4,2026-02-02,BATCH002951,455
2952,142,8,297,227,4498.05,2026-02-13,BATCH002952,456
2953,240,8,351,0,3212.26,2026-02-13,BATCH002953,456
2954,300,8,95,95,190.11,2026-02-13,BATCH002954,456
2955,119,8,81,46,3613.51,2026-02-20,BATCH002955,457
2956,308,8,309,309,4046.68,2026-02-20,BATCH002956,457
2957,429,8,344,0,4063.64,2026-02-20,BATCH002957,457
2958,25,8,172,172,4533.02,2026-02-20,BATCH002958,457
2959,127,8,301,0,4063.92,2026-02-20,BATCH002959,457
2960,112,8,305,0,4135.76,2026-02-20,BATCH002960,457
2961,344,8,330,300,2423.94,2026-03-02,BATCH002961,458
2962,138,8,140,61,2792.53,2026-03-02,BATCH002962,458
2963,289,8,325,99,3322.9,2026-03-02,BATCH002963,458
2964,8,8,143,129,4929.97,2026-03-02,BATCH002964,458
2965,347,8,454,0,1183.59,2026-03-02,BATCH002965,458
2966,100,8,243,0,647.52,2026-03-12,BATCH002966,459
2967,123,8,372,362,3308.03,2026-03-12,BATCH002967,459
2968,156,8,248,248,972.67,2026-03-12,BATCH002968,459
2969,227,8,263,263,1864.99,2026-03-24,BATCH002969,460
2970,287,8,283,0,2544.85,2026-03-24,BATCH002970,460
2971,61,8,242,227,2408.26,2026-03-24,BATCH002971,460
2972,370,8,343,50,530.63,2026-03-24,BATCH002972,460
2973,217,8,310,131,462.85,2026-03-24,BATCH002973,460
2974,483,8,419,419,2603.34,2026-03-24,BATCH002974,460
2975,206,8,110,0,629.93,2026-03-24,BATCH002975,460
2976,487,8,88,0,3390.58,2026-04-02,BATCH002976,461
2977,139,8,250,250,3071.08,2026-04-02,BATCH002977,461
2978,21,8,229,229,728.9,2026-04-02,BATCH002978,461
2979,98,8,241,0,2418.74,2026-04-02,BATCH002979,461
2980,89,8,233,0,1234.95,2026-04-02,BATCH002980,461
2981,423,8,247,247,832.98,2026-04-10,BATCH002981,462
2982,129,8,276,0,4776.18,2026-04-10,BATCH002982,462
2983,197,8,261,0,2557.11,2026-04-10,BATCH002983,462
2984,50,8,324,0,3634.46,2026-04-10,BATCH002984,462
2985,126,8,238,183,3327.98,2026-04-10,BATCH002985,462
2986,342,8,121,121,4131.29,2026-04-10,BATCH002986,462
2987,112,8,83,0,3633.12,2026-04-10,BATCH002987,462
2988,380,8,58,58,836.58,2026-04-10,BATCH002988,462
2989,178,8,195,0,3572.1,2026-04-10,BATCH002989,462
2990,78,8,261,261,876.67,2026-04-19,BATCH002990,463
2991,3,8,93,0,3412.61,2026-04-19,BATCH002991,463
2992,137,8,224,224,3740.58,2026-04-19,BATCH002992,463
2993,309,8,154,18,2812.87,2026-04-19,BATCH002993,463
2994,27,8,363,363,4449.6,2026-04-19,BATCH002994,463
2995,255,8,409,311,2861.07,2026-04-19,BATCH002995,463
2996,336,8,435,435,154.35,2026-04-19,BATCH002996,463
2997,56,8,212,212,3933.19,2026-04-28,BATCH002997,464
2998,129,8,352,238,1006.23,2026-04-28,BATCH002998,464
2999,420,8,285,285,4051.46,2026-04-28,BATCH002999,464
3000,269,8,149,0,4263.06,2026-04-28,BATCH003000,464
3001,465,8,218,0,4727.18,2026-04-28,BATCH003001,464
3002,353,8,295,295,1670.33,2026-04-28,BATCH003002,464
3003,152,8,296,0,333.4,2026-04-28,BATCH003003,464
3004,361,8,442,0,2008.54,2026-04-28,BATCH003004,464
3005,130,8,262,0,3216.2,2026-05-06,BATCH003005,465
3006,10,8,360,0,425.46,2026-05-06,BATCH003006,465
3007,413,8,405,303,2422.36,2026-05-06,BATCH003007,465
3008,327,8,26,0,690.75,2026-05-17,BATCH003008,466
3009,179,8,69,69,4345.26,2026-05-17,BATCH003009,466
3010,476,8,245,0,4651.08,2026-05-17,BATCH003010,466
3011,130,8,350,350,496.05,2026-05-17,BATCH003011,466
3012,36,8,103,52,4663.27,2026-05-17,BATCH003012,466
3013,134,8,106,44,1834.69,2026-05-17,BATCH003013,466
3014,409,8,283,283,4591.08,2026-05-17,BATCH003014,466
3015,44,8,353,0,2659.2,2026-05-17,BATCH003015,466
3016,205,8,260,260,471.08,2026-05-17,BATCH003016,466
3017,227,8,65,53,4528.31,2026-05-17,BATCH003017,466
3018,380,8,304,148,659.69,2026-05-28,BATCH003018,467
3019,99,8,344,0,2860.01,2026-05-28,BATCH003019,467
3020,407,8,266,266,2543.43,2026-05-28,BATCH003020,467
3021,435,8,184,116,2568.82,2026-05-28,BATCH003021,467
3022,434,8,334,0,1752.65,2026-05-28,BATCH003022,467
3023,37,8,82,79,594.17,2026-05-28,BATCH003023,467
3024,280,8,294,294,2945.93,2026-05-28,BATCH003024,467
3025,314,8,295,295,867.21,2026-05-28,BATCH003025,467
3026,262,8,280,117,4112.55,2026-05-28,BATCH003026,467
3027,25,8,409,198,2572.24,2026-05-28,BATCH003027,467
3028,353,8,105,105,1179.49,2026-06-05,BATCH003028,468
3029,124,8,227,227,2406.84,2026-06-05,BATCH003029,468
3030,478,8,164,0,912.48,2026-06-05,BATCH003030,468
3031,78,8,80,80,3842.98,2026-06-05,BATCH003031,468
3032,364,8,439,103,1632.39,2026-06-05,BATCH003032,468
3033,146,8,101,0,3663.75,2026-06-05,BATCH003033,468
3034,341,8,67,67,1917.65,2026-06-05,BATCH003034,468
3035,173,8,205,205,1308.93,2026-06-13,BATCH003035,469
3036,35,8,430,0,4783.84,2026-06-13,BATCH003036,469
3037,476,8,222,222,3783.21,2026-06-13,BATCH003037,469
3038,73,8,76,71,874.78,2026-06-13,BATCH003038,469
3039,492,8,292,292,3608.68,2026-06-13,BATCH003039,469
3040,287,8,216,216,2646.61,2026-06-13,BATCH003040,469
3041,302,8,73,14,4089.29,2026-06-20,BATCH003041,470
3042,366,8,354,0,1831.61,2026-06-20,BATCH003042,470
3043,365,8,201,201,4737.72,2026-06-20,BATCH003043,470
3044,343,8,208,145,952.89,2026-06-20,BATCH003044,470
3045,464,8,82,1,439.35,2026-06-20,BATCH003045,470
3046,469,8,309,89,4732.63,2026-06-20,BATCH003046,470
3047,350,8,306,185,1526.09,2026-06-28,BATCH003047,471
3048,171,8,215,215,1009.3,2026-06-28,BATCH003048,471
3049,41,8,316,316,333.02,2026-06-28,BATCH003049,471
3050,154,8,188,0,102.92,2026-06-28,BATCH003050,471
3051,196,8,274,265,3431.68,2026-06-28,BATCH003051,471
3052,57,8,319,319,2282.35,2026-06-28,BATCH003052,471
3053,78,8,460,460,4050.54,2026-06-28,BATCH003053,471
3054,433,8,288,288,4322.41,2026-06-28,BATCH003054,471
3055,45,8,253,253,1855.7,2026-06-28,BATCH003055,471
3056,264,8,299,35,326.58,2026-06-28,BATCH003056,471
3057,36,8,412,0,4921.3,2026-07-09,BATCH003057,472
3058,222,8,212,0,3400.39,2026-07-09,BATCH003058,472
3059,363,8,246,0,2534.89,2026-07-09,BATCH003059,472
3060,401,8,173,173,4015.9,2026-07-09,BATCH003060,472
3061,78,8,293,32,3287.43,2026-07-23,BATCH003061,473
3062,455,8,339,0,1719.86,2026-07-23,BATCH003062,473
3063,6,8,200,200,3885.22,2026-07-23,BATCH003063,473
3064,173,8,355,355,2322.32,2026-07-23,BATCH003064,473
3065,193,8,254,0,3665.05,2026-07-23,BATCH003065,473
3066,269,8,213,213,2428.52,2026-07-23,BATCH003066,473
3067,284,8,256,256,3145.52,2026-07-23,BATCH003067,473
3068,178,8,361,0,285.15,2026-07-23,BATCH003068,473
3069,485,8,31,28,2046.04,2026-08-01,BATCH003069,474
3070,417,8,337,0,190.28,2026-08-01,BATCH003070,474
3071,346,8,70,0,4961.24,2026-08-01,BATCH003071,474
3072,186,8,316,0,3057.52,2026-08-13,BATCH003072,475
3073,183,8,364,364,333.85,2026-08-13,BATCH003073,475
3074,281,8,231,34,4221.48,2026-08-13,BATCH003074,475
3075,459,8,44,17,146.7,2026-08-13,BATCH003075,475
3076,473,8,243,243,3767.96,2026-08-13,BATCH003076,475
3077,322,8,383,46,4281.96,2026-08-21,BATCH003077,476
3078,346,8,237,80,2190.0,2026-08-21,BATCH003078,476
3079,10,8,106,0,1139.87,2026-08-21,BATCH003079,476
3080,347,8,314,314,1673.19,2026-08-21,BATCH003080,476
3081,297,8,135,33,1787.22,2026-08-21,BATCH003081,476
3082,306,8,237,237,3124.81,2026-08-21,BATCH003082,476
3083,57,8,310,310,4824.95,2026-08-21,BATCH003083,476
3084,124,8,341,236,3666.2,2026-08-21,BATCH003084,476
3085,473,8,256,0,2361.7,2026-08-21,BATCH003085,476
3086,460,8,139,0,2364.51,2026-08-21,BATCH003086,476
3087,300,8,371,352,4005.55,2026-09-02,BATCH003087,477
3088,458,8,353,353,4901.02,2026-09-02,BATCH003088,477
3089,214,8,339,86,4598.43,2026-09-02,BATCH003089,477
3090,277,8,90,4,1936.98,2026-09-02,BATCH003090,477
3091,449,8,428,428,71.62,2026-09-02,BATCH003091,477
3092,64,8,331,69,3349.63,2026-09-02,BATCH003092,477
3093,272,8,391,391,4081.54,2026-09-02,BATCH003093,477
3094,237,8,348,0,4438.8,2026-09-02,BATCH003094,477
3095,12,8,335,0,140.75,2026-09-02,BATCH003095,477
3096,123,8,331,116,548.1,2026-09-02,BATCH003096,477
3097,413,8,340,78,2932.19,2026-09-14,BATCH003097,478
3098,339,8,187,0,1077.49,2026-09-14,BATCH003098,478
3099,242,8,308,0,4096.49,2026-09-14,BATCH003099,478
3100,468,8,76,15,2892.83,2026-09-14,BATCH003100,478
3101,459,8,452,270,3256.99,2026-09-14,BATCH003101,478
3102,179,8,350,350,2720.11,2026-09-25,BATCH003102,479
3103,57,8,307,307,2850.76,2026-09-25,BATCH003103,479
3104,198,8,242,0,4052.01,2026-09-25,BATCH003104,479
3105,215,8,71,19,3710.51,2026-09-25,BATCH003105,479
3106,292,8,350,350,4806.91,2026-09-25,BATCH003106,479
3107,48,8,200,157,4117.63,2026-09-25,BATCH003107,479
3108,410,8,356,0,1065.2,2026-10-09,BATCH003108,480
3109,32,8,297,0,2491.32,2026-10-09,BATCH003109,480
3110,249,8,62,45,4333.71,2026-10-09,BATCH003110,480
3111,143,8,238,238,2829.0,2026-10-09,BATCH003111,480
3112,47,8,123,81,1172.95,2026-10-09,BATCH003112,480
3113,43,8,242,0,384.39,2026-10-09,BATCH003113,480
3114,483,8,141,29,891.42,2026-10-09,BATCH003114,480
3115,44,8,272,99,3285.31,2026-10-09,BATCH003115,480
3116,10,9,115,0,576.46,2025-01-15,BATCH003116,481
3117,377,9,271,0,2822.75,2025-01-15,BATCH003117,481
3118,439,9,343,0,4570.82,2025-01-15,BATCH003118,481
3119,394,9,171,0,1573.63,2025-01-29,BATCH003119,482
3120,237,9,73,0,2899.99,2025-01-29,BATCH003120,482
3121,175,9,289,173,885.97,2025-01-29,BATCH003121,482
3122,224,9,332,0,2827.58,2025-01-29,BATCH003122,482
3123,319,9,220,0,2668.64,2025-01-29,BATCH003123,482
3124,20,9,198,0,779.8,2025-01-29,BATCH003124,482
3125,82,9,72,0,2758.47,2025-01-29,BATCH003125,482
3126,368,9,291,33,2154.05,2025-02-11,BATCH003126,483
3127,450,9,301,170,469.02,2025-02-11,BATCH003127,483
3128,10,9,235,0,1901.42,2025-02-11,BATCH003128,483
3129,246,9,231,0,671.6,2025-02-11,BATCH003129,483
3130,158,9,282,0,129.39,2025-02-11,BATCH003130,483
3131,198,9,164,0,493.33,2025-02-11,BATCH003131,483
3132,123,9,266,0,1626.37,2025-02-11,BATCH003132,483
3133,192,9,242,109,4521.31,2025-02-11,BATCH003133,483
3134,372,9,306,0,584.77,2025-02-11,BATCH003134,483
3135,479,9,217,170,2762.09,2025-02-22,BATCH003135,484
3136,107,9,160,0,1991.8,2025-02-22,BATCH003136,484
3137,443,9,262,85,3035.42,2025-02-22,BATCH003137,484
3138,133,9,281,281,4536.58,2025-02-22,BATCH003138,484
3139,225,9,371,0,1019.83,2025-02-22,BATCH003139,484
3140,316,9,50,0,352.03,2025-02-22,BATCH003140,484
3141,472,9,141,0,3542.54,2025-02-22,BATCH003141,484
3142,35,9,164,164,2121.29,2025-02-22,BATCH003142,484
3143,428,9,227,171,985.66,2025-03-02,BATCH003143,485
3144,331,9,416,137,4239.59,2025-03-02,BATCH003144,485
3145,476,9,412,412,4733.98,2025-03-02,BATCH003145,485
3146,444,9,172,0,1315.79,2025-03-02,BATCH003146,485
3147,68,9,111,0,1563.15,2025-03-02,BATCH003147,485
3148,371,9,199,199,159.21,2025-03-02,BATCH003148,485
3149,201,9,155,152,430.92,2025-03-02,BATCH003149,485
3150,36,9,138,0,2596.18,2025-03-13,BATCH003150,486
3151,346,9,249,0,2695.02,2025-03-13,BATCH003151,486
3152,32,9,275,0,772.13,2025-03-13,BATCH003152,486
3153,112,9,205,0,1692.86,2025-03-13,BATCH003153,486
3154,419,9,269,0,1456.58,2025-03-13,BATCH003154,486
3155,250,9,434,189,2529.66,2025-03-13,BATCH003155,486
3156,449,9,249,0,3049.94,2025-03-13,BATCH003156,486
3157,306,9,286,286,2233.3,2025-03-13,BATCH003157,486
3158,212,9,404,0,4932.92,2025-03-21,BATCH003158,487
3159,234,9,424,0,2126.13,2025-03-21,BATCH003159,487
3160,290,9,151,52,3088.25,2025-03-21,BATCH003160,487
3161,493,9,160,0,1762.8,2025-03-21,BATCH003161,487
3162,493,9,232,232,3000.74,2025-03-21,BATCH003162,487
3163,95,9,201,0,2611.69,2025-03-21,BATCH003163,487
3164,433,9,266,0,1564.93,2025-03-21,BATCH003164,487
3165,89,9,331,331,4065.02,2025-03-30,BATCH003165,488
3166,429,9,228,0,3128.85,2025-03-30,BATCH003166,488
3167,21,9,372,78,4727.98,2025-03-30,BATCH003167,488
3168,412,9,374,0,4625.57,2025-03-30,BATCH003168,488
3169,165,9,238,144,1911.0,2025-03-30,BATCH003169,488
3170,216,9,163,0,1372.2,2025-03-30,BATCH003170,488
3171,1,9,69,14,1922.94,2025-03-30,BATCH003171,488
3172,48,9,189,0,2697.96,2025-03-30,BATCH003172,488
3173,359,9,99,0,900.7,2025-04-13,BATCH003173,489
3174,401,9,118,0,570.06,2025-04-13,BATCH003174,489
3175,38,9,193,0,1745.6,2025-04-13,BATCH003175,489
3176,253,9,172,0,2217.39,2025-04-13,BATCH003176,489
3177,102,9,278,0,860.62,2025-04-13,BATCH003177,489
3178,465,9,425,83,4898.76,2025-04-22,BATCH003178,490
3179,268,9,375,375,2656.41,2025-04-22,BATCH003179,490
3180,9,9,363,0,4011.44,2025-04-22,BATCH003180,490
3181,410,9,76,7,2880.71,2025-04-22,BATCH003181,490
3182,171,9,90,90,1599.38,2025-04-22,BATCH003182,490
3183,390,9,126,85,2080.97,2025-04-30,BATCH003183,491
3184,269,9,144,0,557.68,2025-04-30,BATCH003184,491
3185,309,9,330,139,2787.78,2025-04-30,BATCH003185,491
3186,442,9,220,220,4474.58,2025-04-30,BATCH003186,491
3187,488,9,277,0,4220.42,2025-04-30,BATCH003187,491
3188,117,9,275,133,4689.44,2025-04-30,BATCH003188,491
3189,131,9,452,272,4317.37,2025-04-30,BATCH003189,491
3190,78,9,264,264,50.42,2025-04-30,BATCH003190,491
3191,468,9,426,426,3937.13,2025-04-30,BATCH003191,491
3192,347,9,133,0,3569.22,2025-04-30,BATCH003192,491
3193,23,9,171,0,4620.61,2025-05-10,BATCH003193,492
